4.860000e+00 2.907686e-02 6.867838e-01 2.757788e-02 6.513785e-01 1.005629e+01
4.890000e+00 2.890819e-02 6.912555e-01 2.742275e-02 6.557356e-01 1.005729e+01
4.920000e+00 2.874174e-02 6.957340e-01 2.726961e-02 6.600991e-01 1.005828e+01
4.950000e+00 2.857746e-02 7.002192e-01 2.711841e-02 6.644689e-01 1.005926e+01
4.980000e+00 2.841531e-02 7.047111e-01 2.696912e-02 6.688449e-01 1.006023e+01
5.010000e+00 2.825525e-02 7.092096e-01 2.682169e-02 6.732272e-01 1.006118e+01
5.040000e+00 2.809723e-02 7.137147e-01 2.667610e-02 6.776157e-01 1.006212e+01
5.070000e+00 2.794122e-02 7.182264e-01 2.653231e-02 6.820103e-01 1.006304e+01
5.100000e+00 2.778718e-02 7.227445e-01 2.639027e-02 6.864110e-01 1.006395e+01
5.130000e+00 2.763506e-02 7.272691e-01 2.624997e-02 6.908178e-01 1.006485e+01
5.160000e+00 2.748483e-02 7.318001e-01 2.611136e-02 6.952306e-01 1.006573e+01
5.190000e+00 2.733645e-02 7.363374e-01 2.597441e-02 6.996494e-01 1.006661e+01
5.220000e+00 2.718989e-02 7.408810e-01 2.583910e-02 7.040741e-01 1.006746e+01
5.250000e+00 2.704511e-02 7.454309e-01 2.570539e-02 7.085047e-01 1.006831e+01
5.280000e+00 2.690208e-02 7.499870e-01 2.557325e-02 7.129412e-01 1.006914e+01
5.310000e+00 2.676077e-02 7.545493e-01 2.544265e-02 7.173835e-01 1.006996e+01
5.340000e+00 2.662114e-02 7.591176e-01 2.531357e-02 7.218316e-01 1.007077e+01
5.370000e+00 2.648316e-02 7.636921e-01 2.518597e-02 7.262854e-01 1.007157e+01
5.400000e+00 2.634680e-02 7.682726e-01 2.505984e-02 7.307449e-01 1.007235e+01
5.430000e+00 2.621203e-02 7.728591e-01 2.493514e-02 7.352100e-01 1.007312e+01
5.460000e+00 2.607883e-02 7.774515e-01 2.481185e-02 7.396808e-01 1.007387e+01
5.490000e+00 2.594715e-02 7.820498e-01 2.468994e-02 7.441572e-01 1.007462e+01
5.520000e+00 2.581699e-02 7.866540e-01 2.456939e-02 7.486391e-01 1.007535e+01
5.550000e+00 2.568830e-02 7.912640e-01 2.445017e-02 7.531265e-01 1.007607e+01
5.580000e+00 2.556107e-02 7.958797e-01 2.433227e-02 7.576193e-01 1.007678e+01
5.610000e+00 2.543526e-02 8.005012e-01 2.421566e-02 7.621176e-01 1.007747e+01
5.640000e+00 2.531086e-02 8.051283e-01 2.410031e-02 7.666212e-01 1.007816e+01
5.670000e+00 2.518783e-02 8.097611e-01 2.398621e-02 7.711302e-01 1.007883e+01
5.700000e+00 2.506616e-02 8.143995e-01 2.387333e-02 7.756445e-01 1.007949e+01
5.730000e+00 2.494581e-02 8.190434e-01 2.376166e-02 7.801640e-01 1.008014e+01
5.760000e+00 2.482678e-02 8.236928e-01 2.365116e-02 7.846888e-01 1.008077e+01
5.790000e+00 2.470902e-02 8.283477e-01 2.354183e-02 7.892188e-01 1.008140e+01
5.820000e+00 2.459253e-02 8.330080e-01 2.343365e-02 7.937539e-01 1.008201e+01
